"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1904410947080655057","Tue Mar 25 05:52:06 +0000 2025","0","[Dampak Praktik Pertamax Oplosan terhadap Pendapatan Negara dan Pajak] Isu Pertamax oplosan kini semakin hangat diperbincangkan di kalangan masyarakat dan pemerintah terutama terkait dampaknya terhadap pendapatan negara dan pajak. https://t.co/jSFKqPIgYr","1904410947080655057","https://pbs.twimg.com/media/Gm3TqSfbsAAHmC8.jpg","","in","Banda Aceh, Indonsia 23111","0","1","0","https://x.com/PersFE/status/1904410947080655057","183313013","PersFE"
"1904389439033663638","Tue Mar 25 04:26:38 +0000 2025","1"," kalo bukan karena presiden prabowo lu semua masi pake pertamax oplosan template buzzer ter kontol","1904389439033663638","","","in","","0","0","0","https://x.com/onIymatcha/status/1904389439033663638","1088962103958921216","onIymatcha"
"1904078419723190780","Tue Mar 25 03:06:17 +0000 2025","0","@syzykluno eewww bau pertamax oplosan gitu","1904369218273046708","","syzykluno","in","","0","1","0","https://x.com/godoflemurian/status/1904369218273046708","1846752357964791808","godoflemurian"
"1904078419723190780","Tue Mar 25 03:06:01 +0000 2025","1","@moonnyx456 daripada bau pertamax oplosan","1904369148186239198","","moonnyx456","in","","0","1","0","https://x.com/godoflemurian/status/1904369148186239198","1846752357964791808","godoflemurian"
"1904151261181870576","Tue Mar 25 02:49:32 +0000 2025","1","@sbyfess Korupsi pertamina karo oplosan pertamax gak kon demo blasss!?!?!?! Matamu !","1904365000535490829","","sbyfess","in","","0","0","0","https://x.com/komenajakok/status/1904365000535490829","1843544316020723712","komenajakok"
"1904077134538346525","Tue Mar 25 01:25:53 +0000 2025","4","@kumparan Pertanyaan rakyat jelata ; kenapa hal spt ini terjadi berkali2 khususnya pd kebutuhan pokok rakyat? Mustahil pemerintah tdk memiliki System Pengawasan yg memadai utk monitoring secara berkala?? Atau mmg ada tangan2 pemerintah andil dlm setiap kss spt misal pd kss pertamax oplosan","1904343949982281959","","kumparan","in","Dihatimu","0","1","0","https://x.com/04JoFiKa/status/1904343949982281959","2338404451","04JoFiKa"
"1903696770368258179","Tue Mar 25 00:49:08 +0000 2025","0","@WagimanDeep212_ Dibela2in beli pertamax eh dikasih oplosan dibela2in taat bayar pajak kendaraan tiap tahun eh malah ada pemutihan yg gak bayar....jadi orang baik di konoha ternyata salah ya...","1904334704259784877","","WagimanDeep212_","in","","0","0","0","https://x.com/AntonQq224181/status/1904334704259784877","1821179762850791424","AntonQq224181"
"1904280994628456795","Mon Mar 24 22:33:20 +0000 2025","0","@jakapujakesuma1 @uyoktweet @Pakbhabin_id Kaget dia di temlen gk ky medsos yg lain","1904300526071857354","","jakapujakesuma1","in","ID","0","1","0","https://x.com/neti_zzen/status/1904300526071857354","1111887012972249088","neti_zzen"
"1904271458974749026","Mon Mar 24 20:37:50 +0000 2025","0","EKSKLUSIF! Ahok Bongkar Dugaan Pertamax Oplosan Hingga 'Pemain' Ikutan d... https://t.co/jjyREnnKm6","1904271458974749026","","","in","","0","0","0","https://x.com/53_andri40982/status/1904271458974749026","1896137778553085952","53_andri40982"
"1902423265727193341","Mon Mar 24 14:35:24 +0000 2025","0","@TurnBackHoax @beritaKBR Selengkapnya https://t.co/uDZjHzNuM5 #Pertamina #Pertalite #Pertamax #Oplosan #LawanHoax #FactCheck #DigitalLiteracy #CekFaktanya #CekFakta #TurnBackHoax #Podcast #KBRprime","1904180250965332378","","aribowosasmito","in","/home, no place like it!","0","0","0","https://x.com/aribowosasmito/status/1904180250965332378","32846252","aribowosasmito"
